Denmark,Current health expenditure by health care functions (preliminary data),Million NCU,"220,165"
Denmark,Preventive care,Million NCU,"5,534"
Estonia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6
Estonia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Estonia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,75
Estonia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,25
Estonia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5
Estonia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,329
Estonia,External Health Expenditure (EXT) per Capita in US$,,0
Estonia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,308
Estonia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,39
Estonia,Current health expenditure by health care functions (preliminary data),Million NCU,"1,518"
Estonia,Preventive care,Million NCU,49
Finland,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9
Finland,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Finland,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,77
Finland,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,23
Finland,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,7
Finland,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,978
Finland,External Health Expenditure (EXT) per Capita in US$,,0
Finland,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,851
Finland,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,54
Finland,Current health expenditure by health care functions (preliminary data),Million NCU,"20,613"
Finland,Preventive care,Million NCU,785
France,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,11
France,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
France,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,77
France,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,23
France,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,9
France,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"1,003"
France,External Health Expenditure (EXT) per Capita in US$,,0
France,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,411
France,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,56
Georgia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8
Georgia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,98
Georgia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,37
Georgia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,60
Georgia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Georgia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,177
Georgia,External Health Expenditure (EXT) per Capita in US$,,7
Georgia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,160
Georgia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,30
Germany,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,11
Germany,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Germany,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,78
Germany,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,22
Germany,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,9
Germany,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"1,124"
Germany,External Health Expenditure (EXT) per Capita in US$,,0
Germany,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,638
Germany,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,44
Germany,Current health expenditure by health care functions (preliminary data),Million NCU,"368,597"
Germany,Preventive care,Million NCU,"10,921"
Greece,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8
Greece,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Greece,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,60
Greece,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,40
Greece,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5
Greece,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,601
Greece,External Health Expenditure (EXT) per Capita in US$,,3
Greece,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,527
Greece,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,47
Hungary,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Hungary,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Hungary,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,69
Hungary,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,31
Hungary,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5
Hungary,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,307
Hungary,External Health Expenditure (EXT) per Capita in US$,,0
Hungary,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,264
Hungary,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,47
Iceland,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8
Iceland,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Iceland,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,82
Iceland,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,18
Iceland,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,7
Iceland,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"1,106"
Iceland,External Health Expenditure (EXT) per Capita in US$,,0
Iceland,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,"1,003"
Iceland,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,43
Iceland,Current health expenditure by health care functions (preliminary data),Million NCU,"217,853"
Iceland,Preventive care,Million NCU,"5,500"
Ireland,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Ireland,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Ireland,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,73
Ireland,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,27
Ireland,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5
Ireland,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"1,329"
Ireland,External Health Expenditure (EXT) per Capita in US$,,0
Ireland,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,611
Ireland,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,26
Israel,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Israel,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,98
Israel,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,64
Israel,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,35
Israel,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5
Israel,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"1,088"
Israel,External Health Expenditure (EXT) per Capita in US$,,55
Israel,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,700
Israel,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,40
Italy,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9
Italy,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Italy,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,74
Italy,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,26
Italy,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,7
Italy,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,741
Italy,External Health Expenditure (EXT) per Capita in US$,,0
Italy,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,667
Italy,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,49
Kazakhstan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3
Kazakhstan,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Kazakhstan,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,62
Kazakhstan,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,38
Kazakhstan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Kazakhstan,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,106
Kazakhstan,External Health Expenditure (EXT) per Capita in US$,,0
Kazakhstan,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,93
Kazakhstan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,25
Kyrgyzstan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6
Kyrgyzstan,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,94
Kyrgyzstan,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,38
Kyrgyzstan,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,56
Kyrgyzstan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Kyrgyzstan,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,44
Kyrgyzstan,External Health Expenditure (EXT) per Capita in US$,,4
Kyrgyzstan,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,44
Kyrgyzstan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,38
Kyrgyzstan,Current health expenditure by health care functions (preliminary data),Million NCU,"32,815"
Kyrgyzstan,Preventive care,Million NCU,"1,230"
Latvia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6
Latvia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Latvia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,57
Latvia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,43
Latvia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Latvia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,397
Latvia,External Health Expenditure (EXT) per Capita in US$,,2
Latvia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,391
Latvia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,38
Latvia,Current health expenditure by health care functions (preliminary data),Million NCU,"1,611"
Latvia,Preventive care,Million NCU,39
Lithuania,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6
Lithuania,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Lithuania,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,65
Lithuania,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,34
Lithuania,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Lithuania,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,371
Lithuania,External Health Expenditure (EXT) per Capita in US$,,2
Lithuania,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,348
Lithuania,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,33
Lithuania,Current health expenditure by health care functions (preliminary data),Million NCU,"2,724"
Lithuania,Preventive care,Million NCU,59
Luxembourg,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Luxembourg,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,99
Luxembourg,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,85
Luxembourg,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,14
Luxembourg,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5
Luxembourg,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,797
Luxembourg,External Health Expenditure (EXT) per Capita in US$,,78
Luxembourg,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,618
Luxembourg,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,43
Luxembourg,Current health expenditure by health care functions (preliminary data),Million NCU,"3,030"
Luxembourg,Preventive care,Million NCU,66
Malta,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9
Malta,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Malta,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,63
Malta,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,37
Malta,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
Malta,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,955
Malta,External Health Expenditure (EXT) per Capita in US$,,0
Malta,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,899
Malta,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,36
Monaco,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,2
Monaco,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Monaco,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,80
Monaco,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,20
Monaco,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
Monaco,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,595
Monaco,External Health Expenditure (EXT) per Capita in US$,,0
Monaco,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,202
Monaco,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,21
Netherlands,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10
Netherlands,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Netherlands,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,64
Netherlands,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,36
Netherlands,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,7
Netherlands,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"1,747"
Netherlands,External Health Expenditure (EXT) per Capita in US$,,1
Netherlands,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,545
Netherlands,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,43
Netherlands,Current health expenditure by health care functions (preliminary data),Million NCU,"74,447"
Netherlands,Preventive care,Million NCU,"2,496"
Norway,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10
Norway,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Norway,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,85
Norway,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,15
Norway,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,9
Norway,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"1,153"
Norway,External Health Expenditure (EXT) per Capita in US$,,0
Norway,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,"1,125"
Norway,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,50
Norway,Current health expenditure by health care functions (preliminary data),Million NCU,"345,195"
Norway,Preventive care,Million NCU,"10,061"
Poland,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Poland,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Poland,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,69
Poland,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,31
Poland,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5
Poland,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,281
Poland,External Health Expenditure (EXT) per Capita in US$,,0
Poland,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,209
Poland,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,41
Poland,Current health expenditure by health care functions (preliminary data),Million NCU,"130,140"
Poland,Preventive care,Million NCU,"2,967"
Portugal,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9
Portugal,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Portugal,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,66
Portugal,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,34
Portugal,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
Portugal,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,643
Portugal,External Health Expenditure (EXT) per Capita in US$,,1
Portugal,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,525
Portugal,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,46
Republic of Moldova,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Republic of Moldova,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,95
Republic of Moldova,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,51
Republic of Moldova,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,45
Republic of Moldova,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Republic of Moldova,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,85
Republic of Moldova,External Health Expenditure (EXT) per Capita in US$,,9
Republic of Moldova,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,83
Republic of Moldova,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,31
Romania,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Romania,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Romania,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,79
Romania,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,21
Romania,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Romania,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,119
Romania,External Health Expenditure (EXT) per Capita in US$,,0
Romania,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,114
Romania,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,34
Romania,Current health expenditure by health care functions (preliminary data),Million NCU,"44,188"
Romania,Preventive care,Million NCU,772
Russian Federation,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Russian Federation,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Russian Federation,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,57
Russian Federation,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,43
Russian Federation,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Russian Federation,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,251
Russian Federation,External Health Expenditure (EXT) per Capita in US$,,0
Russian Federation,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,237
Russian Federation,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,35
Russian Federation,Current health expenditure by health care functions (preliminary data),Million NCU,"4,921,783"
Russian Federation,Preventive care,Million NCU,"200,624"
San Marino,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
San Marino,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
San Marino,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,82
San Marino,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,18
San Marino,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
San Marino,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,617
San Marino,External Health Expenditure (EXT) per Capita in US$,,0
San Marino,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,583
San Marino,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,49
Serbia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8
Serbia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Serbia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,57
Serbia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,43
Serbia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5
Serbia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,228
Serbia,External Health Expenditure (EXT) per Capita in US$,,1
Serbia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,221
Serbia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,40
Slovakia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Slovakia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Slovakia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,79
Slovakia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,21
Slovakia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,5
Slovakia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,248
Slovakia,External Health Expenditure (EXT) per Capita in US$,,0
Slovakia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,222
Slovakia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,40
Slovakia,Current health expenditure by health care functions (preliminary data),Million NCU,"5,721"
Slovakia,Preventive care,Million NCU,58
Slovenia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8
Slovenia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Slovenia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,72
Slovenia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,28
Slovenia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
Slovenia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,542
Slovenia,External Health Expenditure (EXT) per Capita in US$,,0
Slovenia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,237
Slovenia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,43
Slovenia,Current health expenditure by health care functions (preliminary data),Million NCU,"3,520"
Slovenia,Preventive care,Million NCU,106
Spain,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9
Spain,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Spain,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,71
Spain,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,29
Spain,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
Spain,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,736
Spain,External Health Expenditure (EXT) per Capita in US$,,0
Spain,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,591
Spain,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,41
Spain,Current health expenditure by health care functions (preliminary data),Million NCU,"103,490"
Spain,Preventive care,Million NCU,"2,186"
Sweden,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,11
Sweden,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Sweden,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,84
Sweden,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,16
Sweden,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,9
Sweden,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,963
Sweden,External Health Expenditure (EXT) per Capita in US$,,0
Sweden,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,888
Sweden,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,49
Switzerland,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,12
Switzerland,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Switzerland,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,30
Switzerland,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,70
Switzerland,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Switzerland,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"6,920"
Switzerland,External Health Expenditure (EXT) per Capita in US$,,0
Switzerland,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,"2,882"
Switzerland,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,34
Switzerland,Current health expenditure by health care functions (preliminary data),Million NCU,"82,544"
Switzerland,Preventive care,Million NCU,"1,943"
Tajikistan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Tajikistan,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,92
Tajikistan,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,29
Tajikistan,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,63
Tajikistan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Tajikistan,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,37
Tajikistan,External Health Expenditure (EXT) per Capita in US$,,4
Tajikistan,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,37
Tajikistan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,36
Tajikistan,Current health expenditure by health care functions (preliminary data),Million NCU,"4,416"
Tajikistan,Preventive care,Million NCU,240
The Republic of North Macedonia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6
The Republic of North Macedonia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
The Republic of North Macedonia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,67
The Republic of North Macedonia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,32
The Republic of North Macedonia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
The Republic of North Macedonia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,106
The Republic of North Macedonia,External Health Expenditure (EXT) per Capita in US$,,1
The Republic of North Macedonia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,105
The Republic of North Macedonia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,32
Turkey,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
Turkey,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Turkey,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,78
Turkey,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,22
Turkey,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Turkey,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,99
Turkey,External Health Expenditure (EXT) per Capita in US$,,0
Turkey,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,77
Turkey,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,34
Turkmenistan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Turkmenistan,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Turkmenistan,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,22
Turkmenistan,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,78
Turkmenistan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Turkmenistan,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,354
Turkmenistan,External Health Expenditure (EXT) per Capita in US$,,0
Turkmenistan,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,332
